Batch_ID,Production_Date,Balls_Produced,Shift,Operator_ID
B063333,2022-05-02,1782,Afternoon,1066
B063334,2024-07-22,3146,Night,1001
B063335,2023-10-28,1975,Night,1086
B063336,2022-01-22,2370,Morning,1074
B063337,2022-06-03,1314,Morning,1063
B063338,2024-02-11,707,Morning,1017
B063339,2022-11-14,2244,Morning,1051
B063340,2022-08-03,3916,Night,1008
B063341,2024-05-19,1934,Morning,1000
B063342,2024-11-05,1745,Afternoon,1061
B063343,2022-07-06,2122,Night,1082
B063344,2022-05-29,2348,Morning,1068
B063345,2022-05-04,2501,Morning,1086
B063346,2023-11-17,3832,Morning,1081
B063347,2022-07-20,4780,Morning,1075
B063348,2024-09-27,2731,Afternoon,1017
B063349,2024-08-25,4741,Night,1033
B063350,2022-12-21,3707,Afternoon,1073
B063351,2022-07-16,3102,Morning,1001
B063352,2022-01-31,2341,Afternoon,1078
B063353,2022-08-04,1196,Night,1049
B063354,2023-06-24,1040,Morning,1018
B063355,2022-07-31,1312,Afternoon,1029
B063356,2024-03-05,1224,Afternoon,1034
B063357,2023-09-12,4090,Afternoon,1024
B063358,2022-02-02,1787,Night,1096
B063359,2023-04-30,3741,Night,1033
B063360,2022-07-11,4004,Night,1084
B063361,2022-11-19,2474,Afternoon,1000
B063362,2023-11-12,4218,Afternoon,1045
B063363,2022-01-24,1532,Night,1014
B063364,2022-01-31,4616,Morning,1068
B063365,2023-11-06,2891,Night,1029
B063366,2024-09-12,2672,Night,1073
B063367,2023-10-09,3929,Afternoon,1083
B063368,2022-12-23,1425,Night,1014
B063369,2022-05-09,2582,Afternoon,1076
B063370,2023-10-14,4127,Night,1009
B063371,2023-02-25,2831,Morning,1093
B063372,2024-11-05,1193,Afternoon,1086
B063373,2023-11-12,4353,Morning,1031
B063374,2022-09-02,910,Morning,1004
B063375,2022-02-17,2825,Morning,1047
B063376,2022-10-27,3582,Morning,1039
B063377,2023-02-06,3836,Night,1074
B063378,2023-03-21,3434,Afternoon,1001
B063379,2024-08-31,3368,Morning,1025
B063380,2024-07-24,3802,Night,1033
B063381,2023-05-15,2482,Morning,1073
B063382,2022-05-12,639,Night,1098
B063383,2022-02-28,1722,Morning,1004
B063384,2022-05-18,3643,Afternoon,1015
B063385,2024-06-25,2156,Night,1051
B063386,2022-10-16,4259,Afternoon,1082
B063387,2023-07-04,2251,Night,1038
B063388,2022-06-14,2633,Afternoon,1079
B063389,2023-04-21,2644,Afternoon,1066
B063390,2023-11-12,1277,Morning,1047
B063391,2024-03-01,2384,Night,1093
B063392,2024-04-23,3585,Morning,1069
B063393,2023-10-30,705,Night,1095
B063394,2022-03-10,2058,Morning,1053
B063395,2023-07-16,4528,Morning,1030
B063396,2022-03-14,1818,Morning,1077
B063397,2023-08-15,3483,Night,1026
B063398,2022-06-27,1492,Afternoon,1075
B063399,2023-11-15,529,Morning,1037
B063400,2022-01-14,2795,Night,1066
B063401,2024-10-02,3943,Afternoon,1085
B063402,2023-11-29,3781,Night,1007
B063403,2023-02-24,4055,Afternoon,1083
B063404,2024-11-24,2817,Morning,1093
B063405,2022-11-07,913,Afternoon,1026
B063406,2024-07-24,584,Afternoon,1066
B063407,2023-03-14,647,Afternoon,1026
B063408,2023-06-17,3436,Morning,1021
B063409,2022-07-30,1056,Night,1047
B063410,2022-10-24,2634,Morning,1000
B063411,2023-07-25,2947,Night,1032
B063412,2023-03-20,810,Afternoon,1009
B063413,2023-06-03,1105,Night,1056
B063414,2023-03-27,1334,Morning,1016
B063415,2023-10-01,3688,Night,1067
B063416,2022-04-09,3413,Afternoon,1027
B063417,2024-06-13,2695,Night,1079
B063418,2024-03-11,4419,Night,1051
B063419,2022-01-14,3309,Night,1041
B063420,2023-04-21,4857,Night,1003
B063421,2023-05-17,1107,Afternoon,1046
B063422,2023-06-14,3614,Morning,1030
B063423,2024-01-07,3707,Afternoon,1089
B063424,2024-07-13,2203,Morning,1011
B063425,2023-04-14,1159,Afternoon,1020
B063426,2023-10-02,3377,Night,1047
B063427,2023-08-20,3986,Morning,1096
B063428,2022-09-17,2650,Night,1070
B063429,2023-04-24,2475,Morning,1098
B063430,2022-02-10,3526,Night,1094
B063431,2024-11-17,1587,Afternoon,1047
B063432,2022-01-21,4555,Night,1083
B063433,2023-01-06,2304,Afternoon,1055
B063434,2024-06-12,952,Morning,1090
B063435,2022-05-13,935,Afternoon,1014
B063436,2022-10-14,3732,Night,1066
B063437,2023-11-21,1727,Morning,1033
B063438,2022-10-11,3528,Morning,1020
B063439,2023-02-13,1902,Morning,1056
B063440,2024-12-14,4906,Night,1097
B063441,2024-03-15,1446,Morning,1068
B063442,2022-03-31,1270,Afternoon,1079
B063443,2024-10-24,1744,Morning,1002
B063444,2024-03-05,2962,Night,1031
B063445,2024-07-09,2225,Morning,1067
B063446,2023-07-02,1405,Afternoon,1001
B063447,2024-04-04,2765,Night,1091
B063448,2022-04-13,3019,Morning,1009
B063449,2024-10-26,1644,Afternoon,1086
B063450,2022-09-10,4979,Afternoon,1036
B063451,2024-05-12,1655,Night,1077
B063452,2023-11-23,4093,Afternoon,1004
B063453,2022-03-21,2842,Morning,1044
B063454,2024-09-27,792,Afternoon,1043
B063455,2023-12-28,2248,Night,1032
B063456,2024-03-21,1654,Night,1058
B063457,2024-04-22,2684,Morning,1004
B063458,2022-05-18,2143,Morning,1010
B063459,2022-05-28,2341,Night,1072
B063460,2022-03-17,2556,Afternoon,1063
B063461,2023-11-27,2940,Afternoon,1093
B063462,2023-09-03,787,Night,1008
B063463,2022-03-30,4979,Afternoon,1049
B063464,2024-03-03,1185,Afternoon,1004
B063465,2023-08-16,4476,Morning,1030
B063466,2024-04-18,1319,Afternoon,1047
B063467,2024-07-04,1798,Afternoon,1072
B063468,2022-06-28,2195,Night,1084
B063469,2022-11-27,2923,Morning,1013
B063470,2024-07-06,847,Night,1068
B063471,2024-09-01,1548,Afternoon,1001
B063472,2024-02-23,3681,Afternoon,1060
B063473,2022-08-11,1991,Afternoon,1087
B063474,2024-05-10,4688,Night,1078
B063475,2024-06-06,4466,Morning,1093
B063476,2022-02-25,3921,Night,1006
B063477,2022-04-23,4401,Night,1073
B063478,2023-05-24,2399,Night,1049
B063479,2024-02-20,600,Morning,1019
B063480,2024-06-20,532,Afternoon,1001
B063481,2023-12-02,4048,Afternoon,1045
B063482,2023-01-01,2368,Morning,1061
B063483,2024-04-27,860,Morning,1087
B063484,2024-01-15,4184,Night,1014
B063485,2022-11-26,2003,Morning,1052
B063486,2023-05-26,1517,Morning,1000
B063487,2022-04-18,3787,Afternoon,1061
B063488,2023-12-13,873,Afternoon,1042
B063489,2023-01-13,1072,Night,1017
B063490,2024-01-19,4108,Afternoon,1022
B063491,2024-06-30,4485,Morning,1007
B063492,2023-04-09,560,Afternoon,1007
B063493,2024-01-03,3426,Afternoon,1055
B063494,2024-05-15,3849,Night,1033
B063495,2022-04-27,2223,Morning,1049
B063496,2023-03-29,1769,Morning,1019
B063497,2024-07-15,2190,Night,1090
B063498,2022-11-23,1005,Afternoon,1094
B063499,2022-03-21,2660,Night,1094
B063500,2022-04-01,4815,Night,1024
B063501,2023-06-21,4951,Night,1080
B063502,2023-03-08,1985,Morning,1086
B063503,2022-02-26,4584,Night,1039
B063504,2023-11-14,2539,Morning,1035
B063505,2024-08-28,1289,Morning,1027
B063506,2022-08-04,2548,Afternoon,1066
B063507,2024-02-19,2449,Morning,1028
B063508,2022-01-03,1155,Afternoon,1003
B063509,2022-08-19,1051,Night,1023
B063510,2023-07-04,3497,Night,1045
B063511,2023-06-27,3475,Morning,1061
B063512,2023-06-28,954,Night,1009
B063513,2022-12-25,1394,Night,1054
B063514,2022-08-07,3292,Morning,1010
B063515,2022-04-23,4062,Morning,1024
B063516,2024-11-06,3819,Night,1016
B063517,2022-01-11,3478,Afternoon,1010
B063518,2022-08-30,3595,Afternoon,1016
B063519,2023-01-03,3401,Morning,1036
B063520,2023-07-25,2004,Morning,1010
B063521,2024-11-02,4228,Morning,1022
B063522,2024-10-29,1699,Afternoon,1088
B063523,2022-07-08,4375,Night,1080
B063524,2023-03-04,1332,Night,1079
B063525,2022-04-25,2391,Afternoon,1004
B063526,2022-09-20,766,Morning,1013
B063527,2023-02-15,2665,Night,1089
B063528,2024-04-07,3195,Afternoon,1082
B063529,2024-08-09,876,Morning,1073
B063530,2023-08-18,4244,Afternoon,1009
B063531,2023-11-07,2456,Afternoon,1058
B063532,2023-09-06,4716,Morning,1040
B063533,2022-08-11,3372,Night,1017
B063534,2023-11-09,2121,Morning,1050
B063535,2024-03-19,4148,Morning,1005
B063536,2024-07-16,3879,Afternoon,1085
B063537,2023-11-02,1923,Night,1054
B063538,2024-12-12,875,Night,1091
B063539,2024-03-05,3170,Morning,1074
B063540,2022-01-30,4727,Night,1046
B063541,2022-10-08,1294,Night,1082
B063542,2023-05-14,3532,Night,1012
B063543,2024-06-17,1708,Morning,1008
B063544,2024-02-17,3358,Afternoon,1066
B063545,2024-08-22,2106,Afternoon,1093
B063546,2023-11-22,3789,Afternoon,1088
B063547,2022-09-12,4873,Afternoon,1027
B063548,2023-12-26,3643,Night,1087
B063549,2024-10-08,1503,Night,1033
B063550,2022-04-16,1185,Night,1008
B063551,2022-11-04,3192,Morning,1023
B063552,2022-01-15,2828,Night,1058
B063553,2023-04-27,3905,Night,1067
B063554,2023-03-16,4908,Afternoon,1058
B063555,2024-08-11,3305,Morning,1053
B063556,2024-06-09,3730,Morning,1073
B063557,2024-11-28,4888,Morning,1092
B063558,2023-09-09,1105,Morning,1020
B063559,2022-05-06,1592,Morning,1017
B063560,2023-05-05,4933,Night,1045
B063561,2022-05-12,4010,Afternoon,1029
B063562,2024-11-29,1273,Afternoon,1023
B063563,2023-09-13,4007,Afternoon,1026
B063564,2022-06-07,4730,Night,1019
B063565,2023-11-26,1928,Afternoon,1069
B063566,2023-07-28,3451,Afternoon,1090
B063567,2024-10-11,1603,Morning,1022
B063568,2022-09-18,4666,Morning,1093
B063569,2024-05-29,4428,Morning,1091
B063570,2024-04-07,1043,Morning,1092
B063571,2023-06-28,2460,Afternoon,1081
B063572,2022-09-25,3751,Night,1037
B063573,2023-08-29,4404,Afternoon,1093
B063574,2022-08-29,2456,Night,1040
B063575,2022-10-10,4906,Night,1077
B063576,2022-06-18,808,Afternoon,1031
B063577,2024-05-20,4841,Afternoon,1023
B063578,2024-06-17,4993,Night,1021
B063579,2024-01-09,4626,Afternoon,1062
B063580,2023-06-06,3239,Night,1084
B063581,2024-07-30,1960,Afternoon,1076
B063582,2024-04-13,4791,Afternoon,1027
B063583,2023-10-26,2164,Night,1010
B063584,2024-12-17,2260,Morning,1009
B063585,2022-08-08,4016,Afternoon,1024
B063586,2023-08-01,1381,Night,1065
B063587,2023-11-02,3819,Morning,1069
B063588,2024-10-27,2029,Afternoon,1048
B063589,2022-08-17,1752,Afternoon,1087
B063590,2024-09-01,4974,Afternoon,1023
B063591,2022-11-06,3220,Morning,1046
B063592,2023-03-06,3366,Night,1036
B063593,2022-09-10,2639,Night,1012
B063594,2023-03-21,4253,Afternoon,1058
B063595,2024-08-02,4333,Afternoon,1034
B063596,2024-11-27,3834,Afternoon,1082
B063597,2023-08-02,951,Morning,1061
B063598,2023-05-30,3884,Night,1004
B063599,2022-01-16,4630,Morning,1010
B063600,2022-09-29,4369,Night,1038
B063601,2022-04-12,2334,Morning,1016
B063602,2022-01-30,3977,Night,1054
B063603,2024-02-20,4320,Afternoon,1021
B063604,2024-05-08,1314,Night,1076
B063605,2022-10-10,3925,Morning,1005
B063606,2024-11-03,3095,Night,1084
B063607,2023-04-05,2994,Night,1059
B063608,2024-08-13,4427,Morning,1063
B063609,2024-06-22,4798,Night,1087
B063610,2024-10-03,4940,Morning,1085
B063611,2023-08-25,3495,Afternoon,1080
B063612,2024-08-23,619,Afternoon,1071
B063613,2024-11-12,3389,Morning,1051
B063614,2024-03-20,1046,Night,1002
B063615,2023-06-01,2921,Afternoon,1020
B063616,2023-11-07,3039,Afternoon,1050
B063617,2023-06-15,3967,Morning,1048
B063618,2024-12-17,4892,Night,1037
B063619,2023-11-29,3249,Night,1010
B063620,2024-01-11,2561,Morning,1049
B063621,2022-07-31,3052,Morning,1069
B063622,2022-07-19,4070,Afternoon,1012
B063623,2023-08-15,3795,Morning,1097
B063624,2023-01-21,3167,Morning,1013
B063625,2022-08-08,788,Morning,1097
B063626,2022-07-08,2469,Afternoon,1083
B063627,2024-04-30,893,Night,1053
B063628,2023-12-27,1549,Night,1070
B063629,2023-02-11,2414,Afternoon,1075
B063630,2022-01-29,1271,Morning,1070
B063631,2023-05-31,2841,Afternoon,1083
B063632,2022-01-22,1304,Morning,1097
B063633,2024-04-27,1756,Morning,1035
B063634,2022-08-28,3091,Morning,1025
B063635,2024-06-24,2839,Afternoon,1096
B063636,2023-12-08,4492,Afternoon,1066
B063637,2022-10-10,2641,Night,1070
B063638,2023-05-14,3513,Morning,1011
B063639,2023-04-25,3626,Night,1087
B063640,2023-09-13,1058,Morning,1062
B063641,2023-05-29,4454,Morning,1023
B063642,2023-11-20,4106,Night,1078
B063643,2022-10-16,661,Morning,1094
B063644,2024-06-16,2796,Night,1056
B063645,2024-08-11,791,Morning,1003
B063646,2023-08-07,3123,Afternoon,1009
B063647,2024-02-13,4274,Night,1019
B063648,2024-09-28,2316,Night,1078
B063649,2023-01-04,2046,Night,1044
B063650,2023-05-02,1453,Night,1032
B063651,2022-09-26,3699,Afternoon,1078
B063652,2023-12-19,4017,Night,1027
B063653,2023-02-01,1012,Afternoon,1001
B063654,2023-11-17,1645,Morning,1080
B063655,2023-09-12,2068,Afternoon,1092
B063656,2023-05-19,3992,Afternoon,1007
B063657,2024-10-01,2517,Night,1060
B063658,2023-09-06,4682,Afternoon,1006
B063659,2022-09-23,1271,Night,1023
B063660,2023-04-19,2891,Afternoon,1007
B063661,2023-09-16,4929,Morning,1033
B063662,2024-02-16,4252,Night,1062
B063663,2022-02-15,4772,Morning,1062
B063664,2024-11-19,1022,Afternoon,1057
B063665,2022-09-04,3551,Night,1059
B063666,2022-02-15,3988,Morning,1045
B063667,2024-01-30,2245,Morning,1028
B063668,2023-03-28,3556,Afternoon,1060
B063669,2022-03-02,2359,Afternoon,1029
B063670,2023-11-27,4963,Afternoon,1090
B063671,2022-06-23,1623,Morning,1096
B063672,2024-11-01,1590,Afternoon,1038
B063673,2024-11-20,537,Morning,1054
B063674,2023-12-14,4843,Night,1047
B063675,2024-04-30,4389,Afternoon,1005
B063676,2024-07-04,1328,Night,1057
B063677,2024-12-20,835,Afternoon,1036
B063678,2022-06-10,880,Night,1007
B063679,2023-04-27,982,Night,1072
B063680,2023-09-19,3323,Afternoon,1049
B063681,2023-12-19,2312,Morning,1028
B063682,2023-08-28,967,Night,1075
B063683,2024-06-19,1567,Night,1095
B063684,2024-01-26,4390,Night,1085
B063685,2023-02-11,3778,Night,1004
B063686,2024-08-21,864,Night,1099
B063687,2022-03-06,3228,Afternoon,1090
B063688,2024-03-17,2598,Afternoon,1091
B063689,2024-10-28,1647,Morning,1012
B063690,2023-11-25,2938,Morning,1098
B063691,2023-04-09,3355,Night,1067
B063692,2023-01-04,906,Night,1078
B063693,2024-03-21,3411,Afternoon,1080
B063694,2024-08-17,683,Afternoon,1057
B063695,2022-04-18,3648,Afternoon,1091
B063696,2023-06-08,1078,Night,1088
B063697,2024-10-08,822,Night,1097
B063698,2022-07-21,1619,Afternoon,1082
B063699,2023-03-11,4406,Afternoon,1085
B063700,2022-07-17,1003,Night,1027
B063701,2022-07-01,1787,Afternoon,1038
B063702,2022-08-14,1058,Afternoon,1042
B063703,2022-09-26,3317,Afternoon,1037
B063704,2023-10-01,1881,Morning,1001
B063705,2022-10-22,3623,Night,1037
B063706,2024-06-19,3510,Night,1095
B063707,2024-05-04,1415,Night,1076
B063708,2022-12-03,1240,Afternoon,1006
B063709,2023-03-15,4766,Morning,1038
B063710,2023-06-17,4948,Afternoon,1043
B063711,2023-12-11,2076,Afternoon,1028
B063712,2024-04-25,2716,Afternoon,1097
B063713,2023-10-25,4489,Night,1075
B063714,2023-09-21,3829,Afternoon,1049
B063715,2023-12-10,4105,Morning,1079
B063716,2023-01-22,3765,Night,1048
B063717,2024-12-21,1149,Morning,1062
B063718,2023-05-26,4878,Night,1011
B063719,2024-06-07,1725,Morning,1027
B063720,2023-03-12,3698,Afternoon,1019
B063721,2022-09-19,1987,Night,1008
B063722,2022-04-13,1345,Morning,1060
B063723,2024-05-09,2198,Afternoon,1012
B063724,2024-11-27,2028,Afternoon,1058
B063725,2023-01-09,2143,Afternoon,1060
B063726,2024-06-26,2719,Afternoon,1094
B063727,2024-08-15,1720,Afternoon,1053
B063728,2022-08-30,4528,Night,1015
B063729,2023-04-01,3422,Afternoon,1059
B063730,2023-06-23,4884,Afternoon,1056
B063731,2024-09-03,4611,Night,1023
B063732,2022-04-25,4231,Morning,1024
B063733,2023-03-29,1634,Afternoon,1092
B063734,2023-06-06,4855,Night,1029
B063735,2022-12-07,4868,Afternoon,1056
B063736,2024-04-08,1165,Morning,1079
B063737,2023-04-03,3929,Morning,1003
B063738,2024-07-07,636,Night,1031
B063739,2024-04-02,2919,Afternoon,1078
B063740,2022-06-21,3690,Morning,1026
B063741,2024-07-30,4424,Morning,1012
B063742,2024-01-10,3866,Night,1047
B063743,2022-09-25,1688,Night,1038
B063744,2022-09-26,812,Night,1063
B063745,2024-08-08,3062,Night,1018
B063746,2024-05-14,4087,Morning,1016
B063747,2023-11-20,2207,Night,1010
B063748,2024-04-13,4938,Afternoon,1065
B063749,2024-10-03,4406,Night,1021
B063750,2024-09-12,1721,Morning,1089
B063751,2022-11-05,2223,Night,1092
B063752,2022-08-11,651,Morning,1021
B063753,2022-05-30,4531,Morning,1048
B063754,2022-12-07,1493,Afternoon,1017
B063755,2024-09-25,1370,Morning,1057
B063756,2023-12-08,3182,Morning,1074
B063757,2023-03-30,3811,Afternoon,1055
B063758,2022-09-11,3967,Afternoon,1034
B063759,2024-01-25,4118,Night,1038
B063760,2024-01-01,2719,Night,1072
B063761,2024-05-01,3873,Morning,1047
B063762,2024-09-08,3980,Morning,1064
B063763,2024-03-21,4695,Afternoon,1068
B063764,2024-04-10,3596,Night,1001
B063765,2024-01-30,1890,Afternoon,1036
B063766,2024-09-01,4828,Afternoon,1078
B063767,2023-06-07,573,Night,1051
B063768,2022-06-24,1499,Afternoon,1081
B063769,2023-04-24,4525,Night,1032
B063770,2024-08-04,4683,Morning,1064
B063771,2022-11-12,1746,Morning,1096
B063772,2023-02-19,4114,Afternoon,1052
B063773,2024-08-18,2007,Morning,1084
B063774,2022-06-21,2175,Morning,1087
B063775,2023-06-06,1214,Afternoon,1079
B063776,2024-03-25,4410,Afternoon,1011
B063777,2022-12-31,3927,Morning,1015
B063778,2022-07-05,2279,Morning,1039
B063779,2022-04-03,4521,Afternoon,1046
B063780,2023-11-24,2641,Morning,1042
B063781,2022-04-05,3572,Afternoon,1035
B063782,2023-07-18,2003,Morning,1094
B063783,2023-06-06,4645,Morning,1034
B063784,2022-04-27,3061,Night,1009
B063785,2022-04-01,2346,Night,1057
B063786,2022-12-23,2752,Night,1018
B063787,2024-12-06,1828,Morning,1096
B063788,2023-05-02,1384,Afternoon,1060
B063789,2022-02-28,628,Morning,1080
B063790,2023-07-22,2633,Afternoon,1089
B063791,2022-02-01,1601,Night,1040
B063792,2022-08-20,4275,Afternoon,1039
B063793,2023-06-04,1395,Night,1039
B063794,2024-09-08,2437,Afternoon,1007
B063795,2022-10-11,766,Afternoon,1009
B063796,2022-10-06,3465,Morning,1088
B063797,2022-03-02,4299,Morning,1035
B063798,2022-11-05,3490,Night,1001
B063799,2024-10-01,926,Morning,1031
B063800,2022-10-07,1083,Afternoon,1093
B063801,2022-10-04,4110,Morning,1089
B063802,2022-02-27,2473,Morning,1087
B063803,2023-12-01,1678,Morning,1051
B063804,2023-06-07,3735,Night,1094
B063805,2023-12-03,653,Morning,1035
B063806,2023-11-30,3209,Night,1042
B063807,2024-12-28,1185,Afternoon,1052
B063808,2022-01-27,2731,Night,1020
B063809,2023-06-19,4933,Night,1015
B063810,2024-12-13,825,Morning,1094
B063811,2023-02-08,917,Afternoon,1052
B063812,2023-11-01,1025,Night,1088
B063813,2024-07-29,1298,Morning,1025
B063814,2022-06-21,1536,Night,1033
B063815,2022-09-20,939,Afternoon,1047
B063816,2024-12-25,1754,Afternoon,1012
B063817,2022-09-14,1720,Morning,1085
B063818,2024-12-04,2694,Morning,1082
B063819,2022-05-21,4397,Afternoon,1028
B063820,2023-09-27,2255,Afternoon,1035
B063821,2023-07-04,4985,Night,1025
B063822,2022-10-25,3211,Night,1036
B063823,2022-12-03,4542,Night,1020
B063824,2024-02-29,830,Night,1016
B063825,2024-07-18,2423,Night,1068
B063826,2024-03-02,4085,Afternoon,1047
B063827,2022-04-02,2130,Morning,1060
B063828,2022-08-12,4265,Morning,1090
B063829,2023-08-23,3260,Night,1059
B063830,2024-06-25,3360,Afternoon,1051
B063831,2022-08-06,3439,Afternoon,1090
B063832,2023-04-14,2920,Morning,1085
B063833,2022-12-19,3630,Afternoon,1018
B063834,2023-01-10,707,Night,1017
B063835,2024-01-19,3437,Afternoon,1087
B063836,2024-06-09,694,Afternoon,1040
B063837,2023-01-02,4279,Night,1091
B063838,2023-08-19,1421,Morning,1094
B063839,2023-07-25,4356,Morning,1091
B063840,2022-10-17,2353,Morning,1037
B063841,2023-03-10,3209,Afternoon,1068
B063842,2024-04-24,1043,Night,1039
B063843,2024-12-02,4534,Afternoon,1018
B063844,2023-04-04,3104,Afternoon,1077
B063845,2024-01-13,3436,Night,1089
B063846,2023-06-30,4368,Morning,1043
B063847,2022-08-19,4471,Afternoon,1039
B063848,2022-01-12,2780,Morning,1022
B063849,2024-02-27,600,Afternoon,1003
B063850,2022-01-07,4146,Morning,1001
B063851,2024-09-15,2430,Afternoon,1022
B063852,2024-10-19,1202,Night,1026
B063853,2022-11-15,3859,Night,1017
B063854,2024-07-13,3275,Morning,1004
B063855,2023-07-19,1692,Night,1031
B063856,2022-01-11,587,Afternoon,1098
B063857,2022-05-20,2840,Afternoon,1019
B063858,2024-01-05,2628,Afternoon,1045
B063859,2023-04-17,4315,Morning,1023
B063860,2024-05-14,2778,Morning,1051
B063861,2023-05-15,775,Night,1051
B063862,2022-10-17,4177,Afternoon,1043
B063863,2024-01-11,3623,Afternoon,1023
B063864,2022-11-11,2075,Morning,1047
B063865,2024-04-14,3771,Morning,1062
B063866,2022-03-10,4033,Night,1082
B063867,2023-11-21,1017,Night,1004
B063868,2024-03-23,1977,Afternoon,1016
B063869,2022-01-11,1163,Night,1004
B063870,2023-04-26,4640,Night,1068
B063871,2024-06-09,2716,Night,1024
B063872,2024-03-29,3620,Morning,1043
B063873,2023-10-27,2088,Afternoon,1004
B063874,2023-03-28,2680,Afternoon,1066
B063875,2023-11-09,3588,Morning,1060
B063876,2023-03-21,2939,Afternoon,1041
B063877,2024-06-02,924,Morning,1070
B063878,2023-04-07,995,Morning,1062
B063879,2023-04-07,1261,Morning,1067
B063880,2022-03-17,4551,Afternoon,1008
B063881,2022-08-03,4133,Morning,1023
B063882,2024-05-27,730,Afternoon,1038
B063883,2023-10-26,1442,Afternoon,1046
B063884,2024-09-08,3910,Morning,1058
B063885,2024-09-15,698,Morning,1024
B063886,2024-07-27,3818,Afternoon,1099
B063887,2024-05-25,1880,Afternoon,1028
B063888,2024-03-22,4232,Afternoon,1017
B063889,2023-11-10,730,Afternoon,1047
B063890,2023-02-16,4306,Afternoon,1063
B063891,2024-11-05,906,Afternoon,1049
B063892,2022-08-27,3323,Morning,1033
B063893,2023-03-14,1094,Afternoon,1075
B063894,2024-11-18,3718,Night,1010
