Machine_ID,Log_Date,Downtime_Minutes,Efficiency_%,Maintenance_Required
45,2023-04-15,15,80.15,No
37,2023-09-27,112,97.14,No
34,2023-10-29,46,84.34,No
47,2022-05-14,82,80.95,No
34,2022-10-23,91,94.01,No
41,2024-02-16,103,79.58,No
27,2024-12-29,19,84.79,No
40,2023-10-09,82,92.77,No
41,2023-08-01,55,86.76,Yes
28,2024-08-30,81,79.74,No
49,2023-06-24,27,96.02,No
21,2023-10-07,40,82.22,No
44,2024-07-24,50,84.48,No
2,2022-04-11,114,76.71,No
43,2023-11-18,89,78.1,No
11,2023-08-18,71,96.08,No
25,2022-06-13,8,78.81,No
42,2023-09-01,10,81.71,Yes
48,2024-01-02,71,93.75,No
27,2024-06-25,102,85.71,No
9,2023-05-07,73,90.21,No
46,2024-05-16,19,75.63,No
41,2022-11-13,61,78.08,No
26,2022-01-19,40,80.73,No
49,2022-10-25,108,96.13,No
32,2022-09-30,54,77.81,No
20,2022-04-08,95,89.65,No
27,2024-05-30,91,92.32,No
27,2024-07-29,8,80.14,No
1,2024-05-16,36,84.77,No
7,2022-02-26,13,77.93,No
32,2024-03-25,119,78.07,No
32,2024-09-21,118,76.99,No
10,2023-12-02,76,76.07,No
35,2024-08-12,82,91.87,No
8,2024-03-02,6,97.59,No
34,2024-07-15,16,84.2,No
35,2022-10-25,95,98.31,No
34,2024-01-30,101,80.38,No
17,2022-12-30,15,91.31,No
19,2024-09-10,40,94.51,No
32,2022-06-09,34,86.89,No
8,2023-11-28,80,78.37,No
4,2023-09-27,0,98.95,No
14,2023-12-30,11,77.13,No
34,2024-10-13,15,76.4,No
49,2024-02-19,96,77.4,No
7,2024-02-21,59,82.84,No
30,2023-12-21,55,92.93,No
28,2022-03-11,65,87.1,No
34,2024-09-04,107,75.72,Yes
15,2022-09-11,104,77.44,Yes
49,2023-03-19,9,86.48,No
26,2024-01-28,48,93.14,No
40,2023-05-05,34,77.38,No
45,2022-08-06,10,80.59,Yes
4,2023-08-14,27,97.7,No
42,2022-12-13,14,76.79,No
10,2022-11-19,33,84.95,No
11,2024-06-05,18,96.77,No
36,2022-11-28,67,91.28,No
19,2024-05-05,26,81.11,No
15,2022-09-04,83,97.06,No
22,2022-02-06,87,81.31,No
14,2022-11-07,53,96.08,No
28,2024-01-21,64,79.44,No
18,2024-04-24,110,78.3,No
40,2024-12-26,48,89.83,No
37,2024-10-18,48,98.14,No
43,2024-07-17,9,97.36,No
19,2023-05-04,92,86.89,No
16,2022-11-16,17,93.13,Yes
7,2022-06-06,49,77.21,No
21,2023-10-23,69,91.75,No
11,2024-10-10,113,92.72,No
20,2022-06-05,37,78.03,No
38,2023-07-12,46,93.56,No
29,2023-06-07,51,78.62,No
28,2022-03-18,43,84.85,No
1,2023-11-27,58,77.66,No
21,2024-03-31,96,78.31,No
25,2024-10-23,54,84.33,No
26,2023-04-04,116,87.73,No
1,2022-09-19,59,83.42,No
38,2023-02-25,116,97.61,Yes
32,2022-09-11,85,90.01,No
40,2023-05-04,12,76.41,No
34,2022-10-18,79,96.03,No
25,2022-12-06,43,93.91,No
44,2023-11-27,104,78.7,Yes
11,2024-01-03,19,81.52,Yes
25,2023-09-01,50,84.49,No
18,2024-05-05,19,93.37,No
36,2024-11-15,43,78.47,Yes
13,2022-02-05,92,90.28,No
20,2022-01-06,97,75.14,No
13,2022-03-25,56,75.24,No
6,2022-03-02,68,79.18,No
26,2024-07-24,90,81.0,No
37,2024-01-03,63,93.89,No
47,2023-09-22,1,97.61,Yes
45,2024-04-08,99,97.76,No
12,2022-03-08,82,95.78,No
4,2023-05-02,22,86.0,No
42,2023-07-05,96,82.92,No
40,2022-03-04,67,84.49,No
14,2022-08-20,91,83.71,No
31,2022-01-31,95,96.44,No
4,2023-04-18,58,85.68,No
28,2024-02-21,84,85.39,No
14,2023-07-13,39,79.44,No
11,2023-07-29,114,89.7,No
32,2024-05-02,53,97.21,No
48,2022-01-13,58,78.12,No
27,2022-11-10,67,82.16,No
22,2024-04-22,74,98.11,No
12,2022-06-10,87,90.4,No
27,2023-09-06,23,89.02,No
41,2024-02-12,55,79.15,No
49,2024-10-28,57,97.7,No
33,2024-09-26,59,86.7,No
2,2024-06-21,5,79.7,No
6,2024-01-31,6,77.96,No
14,2023-02-15,16,95.8,No
29,2024-03-23,86,91.01,No
40,2023-07-01,65,89.74,No
8,2023-06-13,93,77.65,No
6,2024-10-15,57,77.12,No
23,2022-10-17,47,82.33,No
34,2023-10-06,50,89.91,No
2,2023-10-24,118,88.76,No
2,2024-05-04,24,90.77,No
18,2023-05-20,20,81.09,No
8,2024-03-07,98,79.34,Yes
26,2023-11-12,22,86.68,No
25,2022-08-10,0,81.94,No
17,2023-09-22,103,80.86,No
7,2024-03-11,4,85.87,No
8,2023-04-05,44,94.35,No
16,2023-03-24,22,86.38,Yes
22,2023-11-10,68,84.17,No
44,2023-02-01,116,79.34,No
49,2022-12-11,98,96.11,No
20,2024-05-10,75,82.47,No
15,2022-03-25,110,76.94,No
26,2023-06-13,29,79.45,No
11,2023-10-25,14,85.85,No
3,2023-12-03,63,92.39,No
42,2022-10-10,18,95.41,No
36,2022-04-01,35,75.46,No
16,2023-12-18,98,78.29,No
21,2023-10-29,22,95.96,No
9,2022-09-08,11,76.55,No
39,2022-07-27,0,76.01,No
38,2024-02-25,70,95.31,No
38,2023-08-07,87,94.84,No
20,2022-10-20,0,80.6,No
3,2023-03-13,64,79.16,No
10,2023-04-12,28,83.02,No
46,2022-12-13,107,94.18,No
5,2022-04-10,4,90.66,No
8,2024-01-10,94,81.54,No
15,2024-09-02,116,89.73,No
35,2023-11-09,19,88.15,Yes
48,2023-01-19,18,85.87,Yes
30,2024-04-25,115,97.91,No
39,2022-03-03,79,84.33,No
27,2024-08-02,68,91.0,Yes
37,2024-02-05,38,76.01,No
16,2022-05-23,48,92.06,No
19,2023-06-21,72,92.21,No
8,2023-06-12,26,93.97,No
28,2024-03-13,50,85.24,No
30,2023-04-01,51,89.46,No
33,2022-09-23,8,88.67,No
22,2024-01-18,48,77.93,Yes
22,2024-02-22,88,85.47,No
31,2024-05-24,86,75.85,No
46,2023-01-27,91,79.0,No
15,2024-05-03,62,94.12,No
17,2022-02-24,40,79.26,No
15,2024-10-23,64,87.92,No
31,2022-12-20,94,78.04,No
11,2024-01-07,31,84.14,No
46,2022-02-06,48,96.19,No
7,2023-06-01,95,86.84,No
27,2022-01-21,45,79.1,No
37,2023-03-05,81,77.01,No
17,2024-12-06,1,91.16,No
10,2022-01-21,63,90.34,No
43,2022-01-31,42,87.07,No
3,2023-01-01,102,87.77,No
12,2023-01-09,58,92.94,No
13,2023-01-22,70,77.36,No
5,2022-08-17,87,83.44,No
19,2023-03-23,44,84.56,No
32,2023-04-01,74,79.73,No
47,2024-07-12,68,89.11,No
10,2024-07-09,118,75.17,No
48,2023-12-31,54,92.85,No
27,2022-12-25,118,87.36,No
24,2023-03-15,21,93.91,No
37,2024-06-12,62,81.25,No
36,2023-01-24,60,95.42,No
44,2023-07-02,84,97.1,No
5,2022-10-14,118,89.49,No
27,2023-05-12,78,81.36,No
14,2023-09-11,92,83.1,No
34,2024-09-09,79,92.83,No
10,2024-05-25,11,84.98,Yes
8,2022-11-28,52,94.64,No
36,2023-10-14,53,91.08,No
11,2024-07-25,101,93.25,No
15,2022-02-21,62,81.0,No
47,2024-08-25,75,79.19,No
35,2024-12-03,80,95.99,No
5,2022-02-14,9,97.83,No
7,2023-07-20,30,98.62,No
35,2022-09-02,45,86.58,No
48,2024-12-19,109,86.66,No
45,2023-11-08,56,93.75,No
18,2023-02-26,67,91.09,No
6,2022-11-08,63,79.25,No
35,2022-03-20,42,90.64,No
17,2023-09-03,59,83.85,No
38,2023-05-14,74,84.34,No
43,2024-07-15,42,94.51,No
36,2024-11-13,115,88.6,No
23,2022-11-10,43,85.37,No
10,2024-06-11,55,75.8,No
42,2023-06-03,86,95.81,No
38,2024-02-01,83,75.87,Yes
23,2024-08-04,71,81.06,Yes
9,2022-12-17,62,85.97,No
15,2024-03-29,0,89.85,No
8,2024-07-26,111,89.73,No
49,2024-07-18,98,98.12,No
40,2024-03-06,106,95.36,No
33,2023-05-12,73,93.23,Yes
1,2023-01-08,44,93.54,No
31,2024-10-02,115,91.97,No
12,2023-02-24,49,82.71,No
19,2024-12-25,2,78.28,No
38,2024-12-27,72,81.27,No
25,2022-10-16,58,95.94,No
12,2022-06-03,34,79.14,Yes
47,2023-12-20,110,96.66,No
11,2024-01-29,3,86.22,No
22,2024-09-28,97,87.62,No
8,2022-07-07,84,96.74,No
31,2022-12-28,68,96.27,No
2,2024-12-26,83,78.74,No
4,2024-06-28,72,81.49,No
10,2023-11-20,98,96.82,Yes
31,2022-04-10,2,94.03,No
13,2023-07-07,1,98.61,No
8,2023-05-08,56,77.37,No
18,2024-07-23,59,90.92,Yes
7,2022-10-09,110,82.99,No
31,2024-11-03,68,89.86,No
35,2022-02-15,64,75.03,No
5,2023-04-11,42,93.24,No
12,2022-11-18,77,90.43,No
33,2023-05-08,111,97.32,No
40,2023-01-22,57,87.45,No
6,2022-09-09,82,95.27,No
1,2024-10-05,107,79.83,Yes
30,2024-11-02,23,81.52,No
10,2024-03-16,53,90.32,No
20,2022-09-26,36,76.2,No
1,2023-05-20,116,95.41,No
5,2024-10-30,74,90.79,No
34,2024-07-12,18,91.68,No
27,2022-08-15,39,84.47,No
8,2022-10-31,99,93.76,No
35,2022-02-23,37,82.89,No
21,2024-01-18,104,98.04,No
13,2022-02-01,18,96.82,No
39,2022-05-09,3,82.54,No
5,2024-03-24,83,79.67,No
21,2024-08-06,63,80.15,No
21,2022-06-10,85,84.76,No
48,2022-03-10,91,96.52,No
26,2023-07-31,17,88.17,No
33,2022-12-13,81,91.73,Yes
3,2024-11-30,4,82.16,No
47,2023-12-08,114,95.88,Yes
19,2024-06-04,27,89.97,Yes
15,2024-09-14,55,77.14,No
38,2023-11-12,55,86.63,No
28,2024-11-16,61,96.16,Yes
40,2024-11-15,54,81.55,No
5,2023-01-12,115,84.93,No
46,2024-02-23,18,90.52,No
14,2024-04-04,69,82.41,No
48,2022-10-24,91,89.51,No
1,2022-04-07,55,98.95,No
36,2024-11-07,5,91.77,No
9,2023-09-07,80,80.24,No
24,2024-09-02,86,77.16,No
8,2023-05-30,66,77.5,Yes
37,2022-10-15,39,96.56,No
36,2024-07-11,55,85.9,Yes
46,2022-08-01,109,85.06,No
8,2022-01-22,54,88.1,No
27,2022-06-11,32,95.63,No
36,2024-07-17,77,86.18,No
6,2024-11-21,58,98.79,No
18,2023-09-20,13,77.03,No
2,2023-05-01,20,75.16,No
4,2024-03-16,95,89.87,No
14,2022-01-31,47,93.79,No
33,2024-06-26,33,93.51,No
22,2023-06-18,22,98.23,No
32,2023-09-18,20,86.33,No
11,2024-10-16,44,85.81,No
35,2024-07-30,6,97.78,No
31,2023-12-08,71,94.86,No
16,2024-12-28,91,77.8,No
40,2024-06-18,108,78.0,No
6,2024-11-29,61,75.36,Yes
3,2022-03-07,53,82.25,No
1,2022-08-30,26,98.3,No
28,2023-02-25,69,84.74,No
26,2024-09-10,96,87.21,Yes
13,2022-02-04,42,80.73,No
49,2024-12-07,29,89.97,Yes
44,2022-07-06,30,84.07,No
36,2022-03-07,3,94.04,No
39,2023-08-24,91,90.15,No
11,2022-01-05,60,97.19,No
1,2023-08-24,7,87.68,No
4,2022-09-02,14,94.51,No
43,2024-07-28,23,82.83,No
28,2023-10-14,115,77.15,No
29,2022-01-04,74,84.97,Yes
49,2022-12-16,72,87.45,Yes
22,2022-03-13,2,82.64,No
43,2023-04-21,97,79.82,No
25,2023-10-22,33,89.48,No
16,2022-03-11,0,88.31,No
39,2022-11-12,0,84.44,Yes
12,2023-01-09,52,80.1,No
45,2023-09-09,59,91.5,No
19,2022-07-15,111,94.65,No
29,2024-02-24,86,86.73,No
14,2024-06-08,26,93.3,No
45,2022-09-10,45,79.97,No
6,2023-06-01,30,93.84,No
32,2023-04-16,73,96.69,No
42,2024-08-31,112,86.51,No
34,2023-12-12,118,84.09,No
30,2022-11-17,103,86.34,No
14,2022-07-21,80,83.42,No
41,2022-06-12,95,96.92,No
30,2024-12-11,3,79.63,No
48,2022-02-06,68,82.53,No
34,2023-12-23,52,92.41,No
17,2024-03-19,57,98.42,No
21,2023-03-22,56,89.01,No
30,2022-01-25,19,96.21,No
34,2023-02-25,57,84.05,No
34,2024-12-25,12,87.91,No
47,2022-06-08,39,97.74,No
3,2023-01-23,109,76.58,No
29,2024-02-02,82,86.88,No
9,2024-10-18,88,88.44,No
40,2023-11-08,99,86.72,No
34,2022-05-15,19,86.32,Yes
32,2022-08-11,4,89.54,No
5,2023-07-31,65,77.19,No
26,2024-10-23,57,94.96,No
21,2023-01-20,74,97.05,No
18,2022-09-03,74,95.86,No
37,2023-03-17,99,79.04,No
47,2023-10-14,113,87.39,No
22,2023-06-20,95,93.6,No
44,2024-03-03,29,79.51,No
27,2023-07-23,43,77.74,Yes
42,2024-09-19,67,78.33,No
25,2023-12-20,113,93.15,No
1,2024-02-26,30,89.08,No
14,2023-02-12,95,98.19,No
44,2023-12-06,48,78.6,No
40,2023-10-27,2,84.42,No
5,2024-06-15,75,84.23,Yes
44,2022-05-09,7,84.1,No
1,2024-10-26,74,77.26,No
41,2022-10-27,106,85.65,Yes
11,2024-11-30,113,88.57,No
45,2023-12-14,46,96.71,No
34,2022-03-07,25,93.61,No
12,2022-06-12,14,98.54,No
23,2024-10-24,17,85.82,No
42,2022-04-10,61,96.62,No
16,2023-05-06,94,92.28,Yes
32,2024-12-16,58,93.33,No
44,2023-12-05,35,78.26,Yes
23,2023-09-19,23,93.04,No
17,2023-03-28,67,78.96,No
15,2024-01-24,99,84.05,Yes
7,2023-05-07,96,88.89,Yes
13,2022-05-13,70,79.91,No
30,2023-09-30,24,88.57,No
41,2024-07-01,95,85.1,No
25,2024-07-17,115,97.31,No
21,2024-03-26,1,82.29,No
27,2022-01-10,72,89.33,No
41,2024-09-30,56,86.44,No
47,2023-01-04,12,95.86,No
23,2022-08-24,65,85.48,Yes
28,2024-06-22,59,87.84,No
21,2022-01-20,30,83.07,No
12,2023-03-25,75,78.44,No
49,2023-07-21,115,75.76,No
14,2024-08-04,0,97.18,No
39,2023-06-10,17,91.42,No
21,2023-01-26,12,89.0,No
19,2024-12-09,65,77.34,No
27,2024-06-08,65,80.65,No
49,2024-12-05,89,83.28,No
20,2023-07-08,100,88.44,No
30,2023-01-28,119,97.3,No
20,2022-10-30,31,96.41,No
17,2024-11-12,54,86.13,No
24,2024-06-01,20,79.6,No
9,2023-07-29,115,85.49,No
43,2024-03-14,41,95.82,No
10,2023-02-24,9,75.89,No
1,2023-09-01,105,76.17,No
4,2022-03-07,54,75.73,No
4,2022-04-20,48,83.44,No
13,2023-06-18,71,93.73,No
18,2024-09-30,87,75.01,No
46,2023-12-19,115,98.82,No
41,2024-12-30,111,91.54,No
19,2022-07-07,81,95.81,No
27,2024-11-29,82,87.08,No
35,2024-05-14,43,83.32,No
25,2022-09-07,14,85.73,Yes
46,2023-11-01,75,96.08,No
23,2022-08-04,37,98.89,No
18,2024-06-22,1,85.63,No
43,2022-02-27,100,97.82,No
31,2022-09-06,68,96.64,No
42,2024-03-25,119,89.32,Yes
6,2023-09-24,4,98.8,No
46,2023-05-17,80,89.0,No
12,2023-07-06,68,97.6,No
21,2024-11-01,43,80.3,No
45,2024-08-26,29,93.16,No
9,2022-07-24,17,80.52,No
47,2024-10-15,117,92.69,No
36,2024-04-05,17,98.25,No
25,2023-11-09,113,77.1,No
42,2022-05-19,77,91.86,No
42,2024-11-17,18,78.76,No
20,2022-08-27,32,88.21,No
44,2022-02-24,6,85.03,No
39,2022-11-02,13,89.75,No
34,2024-05-17,93,79.45,No
23,2023-10-28,19,91.56,No
35,2022-08-02,27,97.0,No
17,2022-05-02,96,93.16,No
34,2023-07-13,61,95.48,No
9,2024-02-21,61,94.32,No
9,2024-07-05,79,95.26,No
6,2024-11-11,97,80.77,No
21,2024-10-24,20,96.55,No
34,2023-07-22,119,81.74,No
18,2022-03-26,57,75.02,No
30,2022-04-06,51,85.9,Yes
28,2023-07-26,57,90.13,No
36,2023-10-15,29,86.71,No
18,2024-11-13,23,94.06,No
40,2022-05-04,117,82.12,No
33,2022-02-13,44,89.27,No
46,2022-05-16,85,97.17,No
18,2022-03-01,70,89.44,Yes
45,2024-09-03,49,75.71,No
46,2022-10-31,62,84.96,No
9,2022-10-31,0,93.86,No
45,2023-08-19,101,79.84,No
24,2024-10-14,17,98.89,No
23,2024-10-16,0,89.74,Yes
5,2023-07-22,46,82.77,No
19,2023-04-04,4,80.87,No
28,2024-04-13,63,88.15,No
47,2023-02-27,0,87.0,No
1,2022-11-09,68,89.12,No
47,2023-07-30,108,91.49,No
40,2022-01-06,45,96.32,No
20,2022-04-12,60,84.99,No
18,2023-02-08,9,96.12,No
41,2024-10-26,108,79.69,No
18,2022-11-13,66,81.93,No
35,2022-12-10,96,84.68,Yes
2,2022-11-19,107,80.75,No
29,2024-04-01,90,78.61,No
45,2024-12-23,85,83.08,No
41,2023-05-21,100,86.43,No
30,2022-07-28,3,96.53,No
28,2022-09-26,103,97.0,No
22,2022-12-24,59,78.6,Yes
41,2024-08-16,113,89.06,No
38,2023-07-06,113,80.48,No
33,2023-10-03,3,94.28,No
6,2023-02-28,43,92.73,No
7,2024-08-12,16,96.3,No
28,2024-08-19,60,89.2,No
21,2022-12-29,46,79.97,No
6,2024-05-18,63,94.62,No
45,2022-01-28,4,92.65,No
17,2022-05-06,111,84.17,No
24,2023-09-25,55,80.6,No
45,2022-11-06,76,92.39,No
20,2024-03-11,106,79.92,No
39,2023-06-06,8,92.87,No
21,2024-03-17,66,83.96,No
5,2023-07-29,29,85.91,No
1,2023-04-23,91,80.93,Yes
46,2024-04-19,91,88.75,No
14,2023-05-15,88,78.27,Yes
28,2024-04-10,46,90.74,No
18,2022-08-17,81,95.2,No
12,2024-11-08,77,77.47,No
48,2023-03-15,22,91.61,No
47,2024-09-25,63,95.61,Yes
37,2024-12-24,2,97.41,No
7,2023-12-20,16,96.47,No
47,2022-10-27,83,78.34,Yes
47,2024-05-08,107,83.75,No
11,2023-05-26,72,80.53,Yes
25,2022-06-29,119,75.55,No
41,2024-07-05,41,98.84,No
8,2023-12-29,77,93.76,No
4,2024-04-30,112,83.4,No
30,2023-04-20,28,93.7,No
47,2024-12-11,116,81.69,No
2,2022-01-19,65,76.03,Yes
36,2023-10-06,63,96.51,No
39,2023-01-20,68,78.59,No
16,2024-01-26,115,82.98,No
29,2024-08-08,22,93.22,No
10,2024-06-01,86,83.38,No
40,2022-09-28,39,95.29,No
6,2022-08-22,106,80.63,Yes
32,2023-09-23,43,78.6,No
35,2023-06-23,57,86.92,No
44,2023-06-04,5,75.82,No
33,2023-06-23,69,79.07,No
12,2024-09-24,92,98.41,No
45,2022-06-22,17,88.35,No
21,2024-06-28,32,94.28,No
27,2022-06-25,18,87.79,No
37,2024-07-21,32,82.52,No
49,2024-05-16,111,83.36,Yes
40,2022-12-08,14,89.2,No
47,2023-05-03,105,77.91,No
2,2023-05-30,24,88.67,No
15,2022-06-26,93,95.27,No
1,2023-01-03,81,76.11,No
14,2023-10-21,46,95.89,No
47,2023-11-03,102,82.82,No
23,2024-09-28,17,79.97,No
36,2024-07-03,80,79.07,No
7,2023-01-15,70,79.18,No
46,2022-11-08,29,98.76,Yes
5,2024-12-09,99,97.72,No
37,2024-06-30,51,84.19,No
31,2024-07-17,42,96.29,No
40,2024-10-08,6,86.38,No
6,2022-08-08,16,85.8,No
49,2023-02-06,95,75.72,No
39,2024-09-09,28,79.13,No
38,2022-08-14,42,92.62,No
34,2024-03-22,114,79.75,No
44,2023-07-02,64,96.75,No
13,2023-12-22,88,84.59,No
23,2022-04-25,87,97.51,No
45,2022-01-14,66,84.53,No
49,2022-10-04,78,78.28,No
42,2022-09-24,41,88.09,No
41,2023-02-14,114,81.66,No
25,2022-03-23,57,81.37,No
38,2023-03-23,43,93.24,No
8,2022-09-21,21,89.12,No
21,2024-09-06,36,92.58,No
4,2023-05-23,105,85.63,No
7,2023-07-25,19,96.5,No
37,2022-02-03,9,82.99,No
34,2023-02-07,56,90.1,No
41,2024-09-05,102,81.31,No
24,2023-05-07,36,92.56,No
43,2023-04-05,25,96.11,No
12,2024-06-12,18,84.87,No
9,2024-12-28,78,88.46,No
18,2022-12-28,75,98.84,No
49,2023-09-10,56,98.22,No
30,2023-01-06,29,76.73,No
40,2024-11-03,12,89.91,No
39,2023-03-05,48,85.95,No
36,2023-03-13,77,82.98,No
32,2023-08-21,118,90.26,No
9,2024-06-07,117,85.43,No
4,2022-04-23,75,90.57,No
45,2024-09-23,91,84.52,No
9,2022-07-22,48,81.29,No
42,2022-09-13,68,82.33,No
2,2024-07-11,1,90.9,No
17,2023-06-09,40,96.67,No
13,2024-09-21,79,78.96,No
9,2022-04-19,104,88.87,No
6,2023-05-02,71,82.35,No
24,2024-09-30,98,80.44,No
20,2024-09-28,79,92.62,No
31,2024-05-01,75,77.41,No
10,2022-09-07,7,96.37,No
8,2023-02-20,118,89.2,No
45,2024-06-20,104,87.62,No
4,2022-04-27,17,94.01,No
31,2024-10-24,77,88.66,No
4,2024-04-12,21,95.35,No
22,2023-01-23,76,95.31,Yes
36,2022-09-03,37,82.51,No
47,2024-08-22,55,92.14,No
25,2022-09-17,57,94.41,No
16,2023-07-08,107,83.73,No
35,2024-09-08,99,80.65,No
45,2024-02-25,16,86.06,No
44,2023-03-05,76,90.9,No
26,2022-04-16,64,83.6,Yes
23,2022-10-10,33,94.73,No
28,2023-10-01,20,81.29,No
8,2022-01-05,57,83.17,No
40,2024-05-28,39,88.28,No
19,2023-12-09,90,94.46,No
37,2024-01-12,16,75.23,No
19,2024-08-26,40,95.07,No
20,2022-09-13,3,90.26,No
6,2022-01-01,66,76.26,No
4,2024-12-08,26,92.68,Yes
16,2022-10-18,24,83.67,No
37,2022-01-21,99,75.48,No
40,2023-10-23,93,85.29,No
27,2023-11-02,14,81.95,No
9,2024-01-20,54,76.22,No
46,2022-02-09,0,83.18,No
16,2023-06-30,99,81.91,No
37,2023-08-08,103,82.81,No
2,2022-11-10,44,76.81,No
9,2024-09-09,78,93.9,No
37,2024-09-08,0,86.65,No
2,2022-09-09,57,89.12,No
36,2024-10-09,68,82.61,No
25,2022-01-20,31,76.2,Yes
21,2023-09-13,6,90.56,No
48,2024-12-22,108,81.48,No
3,2023-09-18,65,88.25,No
49,2024-01-17,111,85.12,No
21,2024-03-31,107,92.76,No
1,2022-05-18,16,93.35,No
15,2023-08-31,102,84.3,Yes
31,2022-10-18,85,78.33,No
13,2024-07-18,15,93.74,No
36,2022-09-09,11,88.38,No
32,2022-11-12,1,90.65,No
44,2023-04-06,100,89.58,No
40,2022-03-25,68,95.71,No
15,2023-08-29,52,82.23,No
48,2024-06-26,94,76.39,No
27,2022-04-27,32,89.63,No
8,2023-11-01,54,83.04,No
42,2022-04-18,24,86.99,No
41,2022-01-13,111,93.84,No
3,2023-09-11,41,94.98,No
26,2024-08-26,62,78.78,No
11,2022-04-17,67,89.85,No
2,2022-12-30,113,90.22,No
14,2024-04-12,79,86.11,No
41,2022-11-10,1,82.85,No
31,2022-03-16,60,85.45,No
3,2022-02-18,2,92.41,No
49,2022-11-25,81,82.84,Yes
33,2022-03-16,25,94.17,No
11,2022-06-05,101,80.38,No
25,2022-10-29,44,94.35,No
21,2022-02-16,111,78.03,No
48,2023-04-07,101,75.78,No
16,2023-04-19,110,85.19,No
45,2024-04-26,55,83.87,No
21,2023-04-09,5,76.22,Yes
33,2024-08-11,28,78.65,No
21,2023-05-10,64,97.09,No
11,2022-08-14,61,91.06,No
47,2023-04-16,106,76.92,No
42,2024-10-02,80,90.78,No
48,2022-04-29,92,78.59,No
39,2023-10-08,1,89.33,No
29,2024-08-17,85,94.42,No
25,2024-07-26,6,80.83,No
33,2023-09-11,94,92.98,No
23,2023-02-21,52,90.4,No
49,2023-02-12,55,86.62,Yes
10,2022-05-15,79,80.54,No
10,2022-06-10,16,91.8,No
15,2023-03-19,45,90.45,No
45,2022-03-01,78,85.31,No
47,2023-01-02,53,83.22,Yes
8,2022-06-19,10,84.66,No
17,2024-12-19,118,94.24,No
12,2022-01-30,21,89.2,No
16,2024-08-03,100,98.57,No
39,2023-03-21,103,79.76,No
17,2023-04-18,108,86.1,No
10,2024-08-11,104,80.15,No
20,2024-03-28,59,79.95,No
21,2022-11-27,92,96.94,No
11,2024-01-07,55,77.18,No
3,2022-03-31,65,82.71,No
14,2023-10-28,18,88.78,No
20,2022-01-17,24,89.89,No
13,2022-10-12,110,87.13,No
30,2024-07-07,94,93.7,No
8,2024-02-09,43,94.02,No
21,2023-07-12,98,89.67,No
26,2024-01-16,15,89.12,Yes
34,2023-03-09,117,80.35,Yes
6,2024-01-01,81,76.5,No
25,2023-09-18,19,85.62,No
16,2023-03-17,43,75.55,No
13,2022-06-11,65,77.0,No
1,2022-07-27,83,94.07,No
3,2022-10-01,87,96.85,Yes
36,2024-12-26,41,97.87,No
21,2023-08-11,13,93.84,No
14,2024-10-23,118,80.71,No
39,2024-07-17,98,81.71,No
32,2024-03-07,64,94.55,No
26,2022-01-29,85,98.52,Yes
42,2022-10-21,14,92.16,Yes
25,2024-11-09,79,80.21,No
14,2023-12-31,114,95.89,No
34,2024-04-26,89,90.67,No
1,2022-11-04,22,96.22,No
19,2024-11-25,50,92.68,No
25,2023-08-13,87,89.61,No
17,2022-11-17,74,76.97,No
18,2022-07-10,7,93.11,No
49,2023-12-14,85,78.48,No
28,2023-06-22,20,87.24,No
32,2023-10-29,42,79.42,No
28,2022-06-06,93,94.29,No
46,2022-09-30,105,78.5,No
40,2024-11-29,100,81.88,No
35,2022-01-15,106,77.58,No
24,2022-05-11,99,98.22,No
4,2022-08-19,106,88.39,No
6,2023-02-18,67,91.12,No
38,2024-07-12,89,86.69,No
23,2023-09-23,108,76.3,No
32,2023-04-23,81,80.1,No
36,2022-08-16,44,89.18,No
31,2023-02-15,59,79.59,No
19,2023-04-23,108,98.7,No
7,2023-07-11,25,83.69,No
6,2023-11-12,5,94.22,No
40,2024-07-25,30,96.85,No
26,2022-12-05,79,90.25,No
2,2023-11-01,112,96.66,No
14,2022-08-10,100,90.34,No
36,2024-04-07,17,76.92,No
47,2023-07-21,42,78.25,No
48,2024-01-22,108,76.88,No
27,2024-12-16,61,83.45,No
8,2022-04-27,108,93.02,No
44,2023-08-14,22,95.72,No
39,2023-11-19,65,82.37,No
16,2024-08-05,4,94.41,No
27,2022-10-04,4,92.37,No
1,2024-03-30,16,96.57,No
31,2022-12-21,38,79.14,No
49,2023-08-26,36,88.54,No
36,2022-09-07,26,98.05,No
31,2024-04-27,96,87.77,Yes
38,2022-11-04,26,84.05,No
17,2022-06-02,66,92.82,No
17,2023-06-27,54,96.35,No
44,2022-04-16,36,89.29,No
1,2024-01-08,55,80.07,No
47,2022-06-03,50,78.46,No
7,2023-04-03,75,95.13,No
18,2023-11-06,43,83.08,No
19,2022-09-23,76,85.79,No
48,2023-11-24,97,87.35,No
6,2022-12-26,29,81.02,Yes
34,2024-05-05,55,81.31,No
9,2022-05-09,60,92.44,No
21,2024-05-02,16,88.39,No
42,2024-01-15,74,82.25,No
1,2024-04-08,76,98.56,No
17,2024-09-18,2,86.04,No
40,2022-06-04,66,96.88,No
27,2024-10-03,94,94.0,No
1,2022-09-22,109,81.86,No
37,2024-11-26,20,88.54,No
6,2024-12-17,7,94.51,No
45,2024-06-10,15,87.11,No
44,2022-10-17,63,87.87,No
36,2024-11-08,111,97.14,No
35,2023-08-11,18,78.81,No
41,2024-08-18,104,88.93,No
